SKU*,Parent SKU,Parent SKU Colour,Name,Brand,Description(No html),Features,Specifications,Specifics,Date Added,In Stock,In Promotion,UPC/EAN,Type,"All Variation SKUs (Delimited by “,”)",Image URL,Product URL,RRP,"Current Price (A - if on promotion, promotion price used)",Product Category Full Path List
100447-1181-001-L,100447-1181,100447-1181-Black,Mons Royale Icon Merino Relaxed Womens Tee - Brand Lock Up - Black -  L,Mons Royale,"Icon is the perfect year round staple. It excels both on and off the mountain in all conditions. This simple design uses our ultra-lite Merino Air-Con fabric. Nature&#39;s climate control - It keeps you cool when you&#39;re hot, warm when its not. Pack less. Do more.",<ul> 	<li>Anti odour</li> 	<li>Temperature regulating</li> 	<li>Breathable</li> 	<li>Straight hem</li> </ul> ,<p>Fit: Relaxed<br /> Fabric: Merino Air-Con<br /> Weight: 140gsm<br /> Blend: 83% Merino Wool 13% Nylon 4% Elastane</p> ,Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Women;Colours:Black;Shirt Type:Short Sleeve;Size:L;Clothing Type:Casual;Natural Fibre:Yes;Colour:Black,2022-06-30 00:00:00,y,1,9420070008590,T-Shirts,,https://www.wildearth.com.au/assets/full/100447-1181-001-L.jpg,https://www.wildearth.com.au/buy/womens-icon-relaxed-tee-brand-lock-up-black-l/100447-1181-001-L,99.95,86.95,All Products > Clothing > Tops > T-Shirts
100447-1181-001-M,100447-1181,100447-1181-Black,Mons Royale Icon Merino Relaxed Womens Tee - Brand Lock Up - Black - M,Mons Royale,"Icon is the perfect year round staple. It excels both on and off the mountain in all conditions. This simple design uses our ultra-lite Merino Air-Con fabric. Nature&#39;s climate control - It keeps you cool when you&#39;re hot, warm when its not. Pack less. Do more.",<ul> 	<li>Anti odour</li> 	<li>Temperature regulating</li> 	<li>Breathable</li> 	<li>Straight hem</li> </ul> ,<p>Fit: Relaxed<br /> Fabric: Merino Air-Con<br /> Weight: 140gsm<br /> Blend: 83% Merino Wool 13% Nylon 4% Elastane</p> ,Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Women;Colours:Black;Shirt Type:Short Sleeve;Size:M;Clothing Type:Casual;Natural Fibre:Yes;Colour:Black,2022-06-30 00:00:00,y,1,9420070008583,T-Shirts,,https://www.wildearth.com.au/assets/full/100447-1181-001-M.jpg,https://www.wildearth.com.au/buy/womens-icon-relaxed-tee-brand-lock-up-black-m/100447-1181-001-M,99.95,86.95,All Products > Clothing > Tops > T-Shirts
100447-1181-001-S,100447-1181,100447-1181-Black,Mons Royale Icon Merino Relaxed Womens Tee - Brand Lock Up - Black - S,Mons Royale,"Icon is the perfect year round staple. It excels both on and off the mountain in all conditions. This simple design uses our ultra-lite Merino Air-Con fabric. Nature&#39;s climate control - It keeps you cool when you&#39;re hot, warm when its not. Pack less. Do more.",<ul> 	<li>Anti odour</li> 	<li>Temperature regulating</li> 	<li>Breathable</li> 	<li>Straight hem</li> </ul> ,<p>Fit: Relaxed<br /> Fabric: Merino Air-Con<br /> Weight: 140gsm<br /> Blend: 83% Merino Wool 13% Nylon 4% Elastane</p> ,Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Women;Colours:Black;Shirt Type:Short Sleeve;Size:S;Clothing Type:Casual;Natural Fibre:Yes;Colour:Black,2022-06-30 00:00:00,y,1,9420070008576,T-Shirts,,https://www.wildearth.com.au/assets/full/100447-1181-001-S.jpg,https://www.wildearth.com.au/buy/womens-icon-relaxed-tee-brand-lock-up-black-s/100447-1181-001-S,99.95,86.95,All Products > Clothing > Tops > T-Shirts
100447-1181-001-XL,100447-1181,100447-1181-Black,Mons Royale Icon Merino Relaxed Womens Tee - Brand Lock Up - Black - XL,Mons Royale,"Icon is the perfect year round staple. It excels both on and off the mountain in all conditions. This simple design uses our ultra-lite Merino Air-Con fabric. Nature&#39;s climate control - It keeps you cool when you&#39;re hot, warm when its not. Pack less. Do more.",<ul> 	<li>Anti odour</li> 	<li>Temperature regulating</li> 	<li>Breathable</li> 	<li>Straight hem</li> </ul> ,<p>Fit: Relaxed<br /> Fabric: Merino Air-Con<br /> Weight: 140gsm<br /> Blend: 83% Merino Wool 13% Nylon 4% Elastane</p> ,Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Women;Colours:Black;Shirt Type:Short Sleeve;Size:XL;Clothing Type:Casual;Natural Fibre:Yes;Colour:Black,2022-06-30 00:00:00,y,1,9420070008606,T-Shirts,,https://www.wildearth.com.au/assets/full/100447-1181-001-XL.jpg,https://www.wildearth.com.au/buy/womwomens-icon-relaxed-tee-brand-lock-up-black-xl/100447-1181-001-XL,99.95,86.95,All Products > Clothing > Tops > T-Shirts
100447-1181-001-XS,100447-1181,100447-1181-Black,Mons Royale Icon Merino Relaxed Womens Tee - Brand Lock Up - Black - XS,Mons Royale,"Icon is the perfect year round staple. It excels both on and off the mountain in all conditions. This simple design uses our ultra-lite Merino Air-Con fabric. Nature&#39;s climate control - It keeps you cool when you&#39;re hot, warm when its not. Pack less. Do more.",<ul> 	<li>Anti odour</li> 	<li>Temperature regulating</li> 	<li>Breathable</li> 	<li>Straight hem</li> </ul> ,<p>Fit: Relaxed<br /> Fabric: Merino Air-Con<br /> Weight: 140gsm<br /> Blend: 83% Merino Wool 13% Nylon 4% Elastane</p> ,Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Women;Colours:Black;Shirt Type:Short Sleeve;Size:XS;Clothing Type:Casual;Natural Fibre:Yes;Colour:Black,2022-06-30 00:00:00,y,1,9420070008569,T-Shirts,,https://www.wildearth.com.au/assets/full/100447-1181-001-XS.jpg,https://www.wildearth.com.au/buy/womens-icon-relaxed-tee-brand-lock-up-black-xs/100447-1181-001-XS,99.95,86.95,All Products > Clothing > Tops > T-Shirts
100447-1280-001-L,MRIWMT100447,MRIWMT100447-Black,Mons Royale Icon Womens Merino T-Shirt - Black - L,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Everyday;Gender:Women;Colours:Black;Shirt Type:Short Sleeve;Size:L;Clothing Type:Casual;Natural Fibre:Yes;Colour:Black,2025-09-11 00:00:00,y,1,9420070082156,T-Shirts,,https://www.wildearth.com.au/assets/full/100447-1280-001-L.webp,https://www.wildearth.com.au/buy/mons-royale-womens-icon-merino-t-shirt-black-l/100447-1280-001-L,109.95,95.95,All Products > Clothing > Tops > T-Shirts
100447-1280-001-M,MRIWMT100447,MRIWMT100447-Black,Mons Royale Icon Womens Merino T-Shirt - Black - M,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Everyday;Gender:Women;Colours:Black;Shirt Type:Short Sleeve;Size:M;Clothing Type:Casual;Natural Fibre:Yes;Colour:Black,2025-09-11 00:00:00,y,1,9420070082149,T-Shirts,,https://www.wildearth.com.au/assets/full/100447-1280-001-M.webp,https://www.wildearth.com.au/buy/mons-royale-womens-icon-merino-t-shirt-black-m/100447-1280-001-M,109.95,95.95,All Products > Clothing > Tops > T-Shirts
100447-1280-001-S,MRIWMT100447,MRIWMT100447-Black,Mons Royale Icon Womens Merino T-Shirt - Black - S,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Everyday;Gender:Women;Colours:Black;Shirt Type:Short Sleeve;Size:S;Clothing Type:Casual;Natural Fibre:Yes;Colour:Black,2025-09-11 00:00:00,y,1,9420070082132,T-Shirts,,https://www.wildearth.com.au/assets/full/100447-1280-001-S.webp,https://www.wildearth.com.au/buy/mons-royale-womens-icon-merino-t-shirt-black-s/100447-1280-001-S,109.95,95.95,All Products > Clothing > Tops > T-Shirts
100447-1283-866-L,MRIWMT100447,MRIWMT100447-Red,Mons Royale Icon Womens Merino T-Shirt - Sienna - L,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Everyday;Gender:Women;Colours:Sienna;Shirt Type:Short Sleeve;Size:L;Clothing Type:Casual;Natural Fibre:Yes;Colour:Red,2025-09-11 00:00:00,y,1,9420070082279,T-Shirts,,https://www.wildearth.com.au/assets/full/100447-1283-866-L.webp,https://www.wildearth.com.au/buy/mons-royale-womens-icon-merino-t-shirt-sienna-l/100447-1283-866-L,109.95,95.95,All Products > Clothing > Tops > T-Shirts
100447-1283-866-M,MRIWMT100447,MRIWMT100447-Red,Mons Royale Icon Womens Merino T-Shirt - Sienna - M,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Everyday;Gender:Women;Colours:Sienna;Shirt Type:Short Sleeve;Size:M;Clothing Type:Casual;Natural Fibre:Yes;Colour:Red,2025-09-11 00:00:00,y,1,9420070082262,T-Shirts,,https://www.wildearth.com.au/assets/full/100447-1283-866-M.webp,https://www.wildearth.com.au/buy/mons-royale-womens-icon-merino-t-shirt-sienna-m/100447-1283-866-M,109.95,95.95,All Products > Clothing > Tops > T-Shirts
100447-1283-866-S,MRIWMT100447,MRIWMT100447-Red,Mons Royale Icon Womens Merino T-Shirt - Sienna - S,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Everyday;Gender:Women;Colours:Sienna;Shirt Type:Short Sleeve;Size:S;Clothing Type:Casual;Natural Fibre:Yes;Colour:Red,2025-09-11 00:00:00,y,1,9420070082255,T-Shirts,,https://www.wildearth.com.au/assets/full/100447-1283-866-S.webp,https://www.wildearth.com.au/buy/mons-royale-womens-icon-merino-t-shirt-sienna-s/100447-1283-866-S,109.95,95.95,All Products > Clothing > Tops > T-Shirts
100447-1283-866-XL,MRIWMT100447,MRIWMT100447-Red,Mons Royale Icon Womens Merino T-Shirt - Sienna - XL,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Everyday;Gender:Women;Colours:Sienna;Shirt Type:Short Sleeve;Size:XL;Clothing Type:Casual;Natural Fibre:Yes;Colour:Red,2025-09-11 00:00:00,y,1,9420070082286,T-Shirts,,https://www.wildearth.com.au/assets/full/100447-1283-866-XL.webp,https://www.wildearth.com.au/buy/mons-royale-womens-icon-merino-t-shirt-sienna-xl/100447-1283-866-XL,109.95,95.95,All Products > Clothing > Tops > T-Shirts
100462-1171,,100462-1171,Mons Royale Icon Womens Merino Relaxed Long Sleeve Top,Mons Royale,"Icon is the perfect year round staple. It excels both on and off the mountain in all conditions. This simple design uses our ultra-lite Merino Air-Con fabric. Nature&#39;s climate control - It keeps you cool when you&#39;re hot, warm when its not. Pack less. Do more.","<ul>
	<li>Anti odour</li>
	<li>Temperature regulating</li>
	<li>Breathable</li>
	<li>Straight hem.</li>
</ul>
","<p>Fit: Relaxed<br />
Fabric Type: Merino Air-Con<br />
Weight: 140gsm<br />
Blend: 83% Merino Wool 13% Nylon 4% Elastane</p>
",Eco Friendly:Yes;B Corp:Yes;Best Use:Everyday;Gender:Women;Shirt Type:Long Sleeve;Clothing Type:Casual;Natural Fibre:Yes,2024-09-16 00:00:00,n,1,,T-Shirts,"100462-1171-001-L,100462-1171-001-M,100462-1171-001-S,100462-1171-001-XL",https://www.wildearth.com.au/assets/full/100462-1171.jpg,https://www.wildearth.com.au/buy/mons-royale-icon-womens-merino-relaxed-long-sleeve/100462-1171,119.95,105.95,All Products > Clothing > Tops > T-Shirts
100462-1171-001-L,100462-1171,100462-1171-Black,Mons Royale Icon Womens Merino Relaxed Long Sleeve Top - Black - L,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Everyday;Gender:Women;Colours:Black;Shirt Type:Long Sleeve;Size:L;Clothing Type:Casual;Natural Fibre:Yes;Colour:Black,2024-09-16 00:00:00,n,1,9420070008347,T-Shirts,,https://www.wildearth.com.au/assets/full/100462-1171-001-L.jpg,https://www.wildearth.com.au/buy/mons-royale-womens-icon-relaxed-ls-black-l/100462-1171-001-L,119.95,105.95,All Products > Clothing > Tops > T-Shirts
100462-1171-001-M,100462-1171,100462-1171-Black,Mons Royale Icon Womens Merino Relaxed Long Sleeve Top - Black - M,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Everyday;Gender:Women;Colours:Black;Shirt Type:Long Sleeve;Size:M;Clothing Type:Casual;Natural Fibre:Yes;Colour:Black,2024-09-16 00:00:00,n,1,9420070008330,T-Shirts,,https://www.wildearth.com.au/assets/full/100462-1171-001-M.jpg,https://www.wildearth.com.au/buy/mons-royale-womens-icon-relaxed-ls-black-m/100462-1171-001-M,119.95,105.95,All Products > Clothing > Tops > T-Shirts
100462-1171-001-S,100462-1171,100462-1171-Black,Mons Royale Icon Womens Merino Relaxed Long Sleeve Top - Black - S,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Everyday;Gender:Women;Colours:Black;Shirt Type:Long Sleeve;Size:S;Clothing Type:Casual;Natural Fibre:Yes;Colour:Black,2024-09-16 00:00:00,n,1,9420070008323,T-Shirts,,https://www.wildearth.com.au/assets/full/100462-1171-001-S.jpg,https://www.wildearth.com.au/buy/mons-royale-womens-icon-relaxed-ls-black-s/100462-1171-001-S,119.95,105.95,All Products > Clothing > Tops > T-Shirts
100462-1171-001-XL,100462-1171,100462-1171-Black,Mons Royale Icon Womens Merino Relaxed Long Sleeve Top - Black - XL,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Everyday;Gender:Women;Colours:Black;Shirt Type:Long Sleeve;Size:XL;Clothing Type:Casual;Natural Fibre:Yes;Colour:Black,2024-09-16 00:00:00,n,1,9420070008354,T-Shirts,,https://www.wildearth.com.au/assets/full/100462-1171-001-XL.jpg,https://www.wildearth.com.au/buy/mons-royale-womens-icon-relaxed-ls-black-xl/100462-1171-001-XL,119.95,105.95,All Products > Clothing > Tops > T-Shirts
100462-1227,,100462-1227,Mons Royale Icon Womens Merino Relaxed Long Sleeve Top,Mons Royale,"Icon is the perfect year-round staple. It excels both on and off the mountain, in all conditions. This simple design uses our ultra-lite Merino Air-Con fabric. Nature&#39;s climate control - it keeps you cool when you&#39;re hot, warm when it&#39;s not. Pack less. Do more.","<ul>
	<li>Anti-odour</li>
	<li>Temperature regulating</li>
	<li>Breathable</li>
	<li>Straight hem.</li>
</ul>
","<p>Fit: Relaxed<br />
Fabric Type: Merino Air-Con<br />
Weight: 140gsm<br />
Blend: 83% Merino Wool 13% Nylon 4% Elastane</p>
",Eco Friendly:Yes;B Corp:Yes;Best Use:Everyday;Gender:Women;Shirt Type:Long Sleeve;Clothing Type:Casual;Natural Fibre:Yes,2024-09-16 00:00:00,y,1,,T-Shirts,"100462-1227-676-L,100462-1227-676-M,100462-1227-676-S,100462-1227-676-XL",https://www.wildearth.com.au/assets/full/100462-1227.jpg,https://www.wildearth.com.au/buy/mons-royale-icon-womens-merino-relaxed-long-sleeve/100462-1227,140,115.95,All Products > Clothing > Tops > T-Shirts
100462-1227-001-L,MRIWLST100462,MRIWLST100462-Black,Mons Royale Icon Womens Merino Long Sleeve T-Shirt - Black - L,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Women;Colours:Black;Shirt Type:Long Sleeve;Size:L;Clothing Type:Casual;Natural Fibre:Yes;Colour:Black,2025-09-11 00:00:00,y,1,9420070069737,T-Shirts,,https://www.wildearth.com.au/assets/full/100462-1227-001-L.webp,https://www.wildearth.com.au/buy/mons-royale-womens-icon-merino-long-sleeve-black-l/100462-1227-001-L,119.95,105.95,All Products > Clothing > Tops > T-Shirts
100462-1227-001-M,MRIWLST100462,MRIWLST100462-Black,Mons Royale Icon Womens Merino Long Sleeve T-Shirt - Black - M,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Women;Colours:Black;Shirt Type:Long Sleeve;Size:M;Clothing Type:Casual;Natural Fibre:Yes;Colour:Black,2025-09-11 00:00:00,y,1,9420070069720,T-Shirts,,https://www.wildearth.com.au/assets/full/100462-1227-001-M.webp,https://www.wildearth.com.au/buy/mons-royale-womens-icon-merino-long-sleeve-black-m/100462-1227-001-M,119.95,105.95,All Products > Clothing > Tops > T-Shirts
100462-1227-001-S,MRIWLST100462,MRIWLST100462-Black,Mons Royale Icon Womens Merino Long Sleeve T-Shirt - Black - S,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Women;Colours:Black;Shirt Type:Long Sleeve;Size:S;Clothing Type:Casual;Natural Fibre:Yes;Colour:Black,2025-09-11 00:00:00,y,1,9420070069713,T-Shirts,,https://www.wildearth.com.au/assets/full/100462-1227-001-S.webp,https://www.wildearth.com.au/buy/mons-royale-womens-icon-merino-long-sleeve-black-s/100462-1227-001-S,119.95,105.95,All Products > Clothing > Tops > T-Shirts
100462-1227-001-XL,MRIWLST100462,MRIWLST100462-Black,Mons Royale Icon Womens Merino Long Sleeve T-Shirt - Black - XL,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Women;Colours:Black;Shirt Type:Long Sleeve;Size:XL;Clothing Type:Casual;Natural Fibre:Yes;Colour:Black,2025-09-11 00:00:00,y,1,9420070069744,T-Shirts,,https://www.wildearth.com.au/assets/full/100462-1227-001-XL.webp,https://www.wildearth.com.au/buy/mons-royale-womens-icon-merino-long-sleeve-black-x/100462-1227-001-XL,119.95,105.95,All Products > Clothing > Tops > T-Shirts
100462-1227-676-L,100462-1227,100462-1227-White,Mons Royale Icon Womens Merino Relaxed Long Sleeve Top - MR Stripe - L,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Everyday;Gender:Women;Colours:MR Stripe;Shirt Type:Long Sleeve;Size:L;Clothing Type:Casual;Natural Fibre:Yes;Colour:White,2024-09-16 00:00:00,y,1,9420070043874,T-Shirts,,https://www.wildearth.com.au/assets/full/100462-1227-676-L.jpg,https://www.wildearth.com.au/buy/mons-royale-womens-icon-relaxed-ls-mr-stripe-l/100462-1227-676-L,129.95,115.95,All Products > Clothing > Tops > T-Shirts
100462-1227-676-M,100462-1227,100462-1227-White,Mons Royale Icon Womens Merino Relaxed Long Sleeve Top - MR Stripe - M,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Everyday;Gender:Women;Colours:MR Stripe;Shirt Type:Long Sleeve;Size:M;Clothing Type:Casual;Natural Fibre:Yes;Colour:White,2024-09-16 00:00:00,n,1,9420070043867,T-Shirts,,https://www.wildearth.com.au/assets/full/100462-1227-676-M.jpg,https://www.wildearth.com.au/buy/mons-royale-womens-icon-relaxed-ls-mr-stripe-m/100462-1227-676-M,129.95,115.95,All Products > Clothing > Tops > T-Shirts
100462-1227-676-S,100462-1227,100462-1227-White,Mons Royale Icon Womens Merino Relaxed Long Sleeve Top - MR Stripe - S,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Everyday;Gender:Women;Colours:MR Stripe;Shirt Type:Long Sleeve;Size:S;Clothing Type:Casual;Natural Fibre:Yes;Colour:White,2024-09-16 00:00:00,y,1,9420070043850,T-Shirts,,https://www.wildearth.com.au/assets/full/100462-1227-676-S.jpg,https://www.wildearth.com.au/buy/mons-royale-womens-icon-relaxed-ls-mr-stripe-s/100462-1227-676-S,129.95,115.95,All Products > Clothing > Tops > T-Shirts
100462-1227-676-XL,100462-1227,100462-1227-White,Mons Royale Icon Womens Merino Relaxed Long Sleeve Top - MR Stripe - XL,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Everyday;Gender:Women;Colours:MR Stripe;Shirt Type:Long Sleeve;Size:XL;Clothing Type:Casual;Natural Fibre:Yes;Colour:White,2024-09-16 00:00:00,y,1,9420070043881,T-Shirts,,https://www.wildearth.com.au/assets/full/100462-1227-676-XL.jpg,https://www.wildearth.com.au/buy/mons-royale-womens-icon-relaxed-ls-mr-stripe-xl/100462-1227-676-XL,129.95,115.95,All Products > Clothing > Tops > T-Shirts
100497-1190,,100497-1190,Mons Royale Icon Merino Raglan LS Mens T-Shirt,Mons Royale,"Icon is the perfect year round staple. It excels both on and off the mountain in all conditions. This simple design uses our ultra-lite Merino Air-Con fabric. Nature&#39;s climate control - It keeps you cool when you&#39;re hot, warm when its not. Pack less. Do more.","<ul>
	<li>Anti odour</li>
	<li>Temperature regulating</li>
	<li>Breathable</li>
	<li>Raglan sleeves</li>
	<li>Straight hem</li>
</ul>
","<p>Fit: Standard<br />
Fabric: Merino Air-Con<br />
Weight: 140gsm<br />
Blend: 83% Merino Wool 13% Nylon 4% Elastane</p>
",Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Men;Shirt Type:Long Sleeve;Clothing Type:Casual;Natural Fibre:Yes,2023-04-04 00:00:00,y,1,,T-Shirts,"100497-1169-753-L,100497-1169-753-M,100497-1169-753-S,100497-1169-753-XL,100497-1190-570-L,100497-1190-570-M,100497-1190-570-S,100497-1190-570-XL,100497-1190-753-L,100497-1190-753-M,100497-1190-753-S,100497-1190-753-XL,100497-1190-754-L,100497-1190-754-M,100497-1190-754-XL,100497-1231-673-L,100497-1231-673-M,100497-1231-673-XL",https://www.wildearth.com.au/assets/full/100497-1190.jpg,https://www.wildearth.com.au/buy/mons-royale-icon-merino-raglan-ls-mens-t-shirt/100497-1190,129.95,105.95,All Products > Clothing > Tops > T-Shirts
100497-1231-673-L,100497-1190,100497-1190-Grey,Mons Royale Icon Merino Raglan LS Mens T-Shirt - Grey Heather/Black - L,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Men;Colours:Grey Heather;Shirt Type:Long Sleeve;Size:L;Clothing Type:Casual;Natural Fibre:Yes;Colour:Grey,2024-03-13 00:00:00,y,1,9420070044024,T-Shirts,,https://www.wildearth.com.au/assets/full/100497-1231-673-L.jpg,https://www.wildearth.com.au/buy/mons-royale-mens-icon-raglan-grey-heather-black-l/100497-1231-673-L,129.95,105.95,All Products > Clothing > Tops > T-Shirts
100497-1231-673-M,100497-1190,100497-1190-Grey,Mons Royale Icon Merino Raglan LS Mens T-Shirt - Grey Heather/Black - M,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Men;Colours:Grey Heather;Shirt Type:Long Sleeve;Size:M;Clothing Type:Casual;Natural Fibre:Yes;Colour:Grey,2024-03-13 00:00:00,y,1,9420070044017,T-Shirts,,https://www.wildearth.com.au/assets/full/100497-1231-673-M.jpg,https://www.wildearth.com.au/buy/mons-royale-mens-icon-raglan-grey-heather-black-m/100497-1231-673-M,129.95,105.95,All Products > Clothing > Tops > T-Shirts
100497-1231-673-XL,100497-1190,100497-1190-Grey,Mons Royale Icon Merino Raglan LS Mens T-Shirt - Grey Heather/Black - XL,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Men;Colours:Grey Heather;Shirt Type:Long Sleeve;Size:XL;Clothing Type:Casual;Natural Fibre:Yes;Colour:Grey,2024-03-13 00:00:00,y,1,9420070044031,T-Shirts,,https://www.wildearth.com.au/assets/full/100497-1231-673-XL.jpg,https://www.wildearth.com.au/buy/mons-royale-mens-icon-raglan-grey-heather-black-xl/100497-1231-673-XL,129.95,105.95,All Products > Clothing > Tops > T-Shirts
100498-1279,,100498-1279,Mons Royale Icon Womens Merino Long Sleeve Raglan T-Shirt,Mons Royale,"Icon is the perfect year-round staple. It excels both on and off the mountain, in all conditions.","<ul>
	<li>Anti-odour</li>
	<li>Temperature regulating</li>
	<li>Breathable</li>
	<li>Raglan sleeves</li>
	<li>Scooped hem</li>
</ul>
","<p><b>Fit:</b> Standard<br />
<b>Type:</b> Merino Air-Con<br />
<b>Weight:</b> 140gsm<br />
<b>Blend:</b> 83% Merino Wool, 13% Nylon, 4% Elastane</p>
",Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Women;Shirt Type:Long Sleeve;Clothing Type:Casual;Natural Fibre:Yes,2025-09-11 00:00:00,y,1,,T-Shirts,"100498-1279-951-L,100498-1279-951-M,100498-1279-951-S",https://www.wildearth.com.au/assets/full/100498-1279.webp,https://www.wildearth.com.au/buy/mons-royale-icon-womens-merino-long-sleeve-raglan/100498-1279,129.95,115.95,All Products > Clothing > Tops > T-Shirts
100498-1279-951-L,100498-1279,100498-1279-Grey,Mons Royale Icon Womens Merino Long Sleeve Raglan T-Shirt - Sienna/Grey Heather - L,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Women;Colours:Sienna/Grey Heather;Shirt Type:Long Sleeve;Size:L;Clothing Type:Casual;Natural Fibre:Yes;Colour:Grey,2025-09-11 00:00:00,y,1,9420070081999,T-Shirts,,https://www.wildearth.com.au/assets/full/100498-1279-951-L.webp,https://www.wildearth.com.au/buy/mons-royale-womens-icon-merino-raglan-long-sleeve/100498-1279-951-L,129.95,115.95,All Products > Clothing > Tops > T-Shirts
100498-1279-951-M,100498-1279,100498-1279-Grey,Mons Royale Icon Womens Merino Long Sleeve Raglan T-Shirt - Sienna/Grey Heather - M,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Women;Colours:Sienna/Grey Heather;Shirt Type:Long Sleeve;Size:M;Clothing Type:Casual;Natural Fibre:Yes;Colour:Grey,2025-09-11 00:00:00,y,1,9420070081982,T-Shirts,,https://www.wildearth.com.au/assets/full/100498-1279-951-M.webp,https://www.wildearth.com.au/buy/mons-royale-womens-icon-merino-raglan-long-sleeve/100498-1279-951-M,129.95,115.95,All Products > Clothing > Tops > T-Shirts
100498-1279-951-S,100498-1279,100498-1279-Grey,Mons Royale Icon Womens Merino Long Sleeve Raglan T-Shirt - Sienna/Grey Heather - S,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Women;Colours:Sienna/Grey Heather;Shirt Type:Long Sleeve;Size:S;Clothing Type:Casual;Natural Fibre:Yes;Colour:Grey,2025-09-11 00:00:00,y,1,9420070081975,T-Shirts,,https://www.wildearth.com.au/assets/full/100498-1279-951-S.webp,https://www.wildearth.com.au/buy/mons-royale-womens-icon-merino-raglan-long-sleeve/100498-1279-951-S,129.95,115.95,All Products > Clothing > Tops > T-Shirts
